poblacion_acumulada_pct,tiempo_acumulado_pct
0.0,0.0
7.500854346696423,0.04654626602834013
7.522248201367968,0.04668693951376194
8.945840330906632,0.056597381208964195
11.984274390824064,0.08578058662061891
14.97502267467097,0.11742515737455178
18.203186445754476,0.15309168543835552
20.31380280833752,0.18119793478889062
23.897611263526684,0.23664835837358114
23.898512057407594,0.236662907752305
23.898737255877823,0.23666715875257163
23.90098924058009,0.23671750094189106
23.902396731019007,0.23674962059650023
24.268287945519987,0.24600954550911217
24.276057292742813,0.24621563073991354
24.40154914027669,0.24961990344694782
24.40256253339271,0.24964749309067644
24.42508238041539,0.2502873894507816
24.431838334522194,0.25050176490423487
30.231318238655202,0.44203998828354124
30.241452169815407,0.4423871502871945
30.243873053370347,0.4424788533675729
39.510902702437946,0.794137834434894
39.51428067949134,0.79426768027446
39.5151251737547,0.79430113524481
39.51653266419361,0.7943582768780547
39.520924034363034,0.7945442676159539
39.53443594257664,0.795119932364595
39.54682185843911,0.7956582093589755
39.549073843141386,0.79575728752386
39.66037818705097,0.8008672886560064
39.66713414115778,0.8011782309073922
39.68289803407365,0.8019053676336035
39.69866192698953,0.8026734276150138
39.69950642125288,0.8027152617731527
39.732272798670884,0.8043884926475289
39.73531297801894,0.8045447752897481
39.737790161191434,0.804672936163734
39.73976064780592,0.8047785947232062
39.742913426389094,0.8049480399227189
39.75107687093482,0.8053877364611409
39.76796675620182,0.806302444985979
39.77556720457198,0.8067172254028375
39.809234375870886,0.8085952306331001
39.812499753689174,0.808783023325377
39.812781251776954,0.8087992976320534
39.81323164871741,0.8088255651227356
39.81660962577081,0.809023419323394
39.823647077965404,0.8094399527448632
39.82449157222875,0.8094902297310207
39.82505456840432,0.8095238955978005
39.82601166190278,0.8095819276527835
39.8274191523417,0.8096676424372222
39.8341751064485,0.8100815962929908
39.83501960071185,0.8101337910779055
39.83974876858662,0.8104307968842761
39.84312674564002,0.8106500144945674
39.85359847450557,0.8113296132924812
39.86035442861237,0.8117686158260927
39.87837030623051,0.8129609345990816
39.88107268787323,0.8131398742061565
39.887828641980036,0.8135909764748483
39.88867313624338,0.8136476319218313
39.89092512094565,0.8137998551951695
39.893064506412806,0.8139453355750701
39.912769372557655,0.8152939071109425
39.91445836108436,0.8154095235157496
39.91513395649503,0.8154563765480285
39.91851193354844,0.8156908173143573
39.91873713201866,0.8157067371314417
39.93281203640784,0.8167062790393264
39.93343133220096,0.8167504346947935
39.93421952684675,0.8168066346502727
39.95955435474727,0.8186437350097843
39.9606803470984,0.8187268049408869
39.96349532797624,0.8189356527292904
39.964002024534246,0.8189744893039586
39.9640583241518,0.8189788592015225
39.97599384307382,0.8199113529484032
39.977682831600525,0.8200457338448316
39.97909032203944,0.8201578283185315
39.98218680100506,0.8204068725389497
39.983875789531766,0.8205433003926278
39.98950575128743,0.8209989925682417
39.99198293445993,0.8211998633244051
39.99845739047895,0.8217340797149931
40.001272371356784,0.8219694901588139
40.003693254911724,0.8221731385082018
40.049858941308216,0.8260740081517695
40.05211092601048,0.8262670784775556
40.06224485717069,0.8271430584123906
40.06674882657522,0.8275342707176839
40.077783551616335,0.8284976034893434
40.083413513372,0.8289892649514683
40.1312681882952,0.8331708994968059
40.14072652404472,0.8340049674118092
40.14140211945541,0.8340647526498376
40.142246613718754,0.8341395669807119
40.143597804540114,0.8342593068552725
40.14562459077216,0.8344404149260604
40.161501082923145,0.8358606823448904
40.169157830910855,0.8365464825938365
40.17028382326199,0.8366475937968495
40.182951237212244,0.8377990773965052
40.184640225738946,0.837953856914137
40.199841122479256,0.839350959173809
40.20017892018459,0.8393821505752053
40.212452236811956,0.840517576156535
40.21442272342644,0.8407009327587853
40.2233180630004,0.8415341836633502
40.23457798651174,0.8425915819223377
40.24020794826741,0.8431218435609206
40.246400906198645,0.8437057801959169
40.25028557981006,0.8440725032847766
40.25873052244356,0.844872447891736
40.2598565147947,0.8449791640845578
40.26210849949696,0.8451927251897381
40.26289669414276,0.8452675058988746
40.26543017693281,0.8455081559540469
40.28795002395549,0.8476501277247553
40.298872149761486,0.8486938895034712
40.30478360960494,0.8492610653297258
40.33574839926112,0.8522335245961016
40.337887784728274,0.8524394945631043
40.33845078090385,0.8524942741002874
42.12517544368321,1.026713567588481
42.14206532895022,1.0283657679228875
42.18361444670706,1.0324504540863828
42.185810131791776,1.0326663480875455
42.1911022958421,1.033187415156579
42.191946790105455,1.0332710933641411
42.1998287365634,1.0340533315644096
42.200954728914525,1.034165677089597
42.20326301323435,1.0343972378802797
42.20399490826259,1.034470744661382
42.218858007297555,1.0359663757713866
42.2229678793792,1.0363806981216548
42.22415017134789,1.036500844157017
42.22752814840129,1.036846873904926
42.231469121630255,1.0372505878623994
42.251455485862884,1.0392986596021445
42.25303187515447,1.0394605104212304
42.26569928910473,1.0407664950207296
42.38775685996765,1.0535727649160218
42.388601354231,1.0536616481076588
42.38967104696458,1.0537763563901381
42.39203563090196,1.054029997188153
42.392429728224855,1.0540724275585613
42.39693369762939,1.0545592326863968
42.39732779495229,1.0546018767583432
42.411402699341465,1.0561332771334153
42.422662622852805,1.0573670442545917
42.428067386138245,1.0579596706535026
42.454809704477675,1.0608952429436442
42.46212865476005,1.0616999160350777
42.46235385323027,1.0617247513573826
42.65320955674748,1.0827830635804705
42.67854438464799,1.0856061812588131
42.6806274704976,1.085839387985148
42.705962298398106,1.0886790980636738
42.70979067239196,1.0891082986371328
42.715420634147634,1.0897424282354709
42.72133209399109,1.0904110964595848
42.72639905957119,1.0909846025898537
42.73788418155276,1.092286828930122
42.74013616625502,1.0925446779647798
42.76378200562883,1.0952602188424858
43.503277482236065,1.1803469591101208
43.521293359854205,1.1824274779196806
43.75015130522218,1.2090749810626504
43.752459589542006,1.2093446767195624
43.773797144596,1.2118591751676795
43.7856200642829,1.2132596086125729
43.78674605663404,1.213393176202121
43.787309052809604,1.2134606690075487
44.7261614751851,1.3262283111440212
44.82716298908181,1.3384820293797566
44.83279295083749,1.3391677474217007
44.836959122536676,1.3396757219533486
44.83712802138935,1.3396963208656343
44.84061859767787,1.3401224543094508
44.84202608811678,1.3402943378138683
44.849119839928925,1.3411637809160653
44.851540723483865,1.341462193623763
44.860267164205155,1.3425383196860343
44.86600972519594,1.3432468891411231
44.884475999754535,1.3455289645529267
44.885827190575895,1.3456960367967126
44.89230164659491,1.3464981235542464
44.89370913703383,1.3466725960272743
44.903561570106255,1.3478977413255224
44.909754528037496,1.3486695582210682
44.91076792115351,1.348796430802429
44.91217541159243,1.3489727785891277
44.932443273912845,1.351535419832856
44.93835473375629,1.352284386910045
44.952711136233255,1.3541062341612156
44.95383712858438,1.3542497106884652
44.95924189186983,1.3549430168173708
44.959298191487385,1.354950273669578
44.96520965133084,1.35571242209613
44.99831382645418,1.3599908195551624
44.99915832071753,1.3600999666114049
45.00028431306866,1.3602468959815994
45.00118510694957,1.3603651412674627
45.0262384367623,1.363657265555443
45.03198099775309,1.364415018479732
45.18556635444775,1.384692882247995
45.1968262779591,1.386180267348534
45.20093615004073,1.3867246273490825
45.21782603530774,1.3889669975850374
45.22345599706341,1.3897164346792725
45.229085958819084,1.3904660425101067
45.230493449258,1.390653957284378
45.23415292439918,1.3911439555361707
45.23454702172208,1.3911974448137419
45.23651750833657,1.3914650394514287
45.24158447391667,1.392159317956433
45.24941012075705,1.3932316476075572
45.258699557653905,1.3945107137094352
45.260501145415724,1.394760222883843
45.26444211864469,1.3953062098821554
45.26782009569809,1.3957763257043765
45.269959481165245,1.396075783778834
45.28572337408112,1.3982902461538904
45.287693860695605,1.398568574135929
45.31021370771828,1.4017499850062904
45.31404208171214,1.4022914509172428
45.33093196697915,1.4047075382986387
45.331607562389834,1.4048045338143937
45.332283157800504,1.4049018342096395
45.348272249186614,1.4072113315001453
45.43609965257506,1.4199000079398203
45.445952085647484,1.4213246473417525
45.44679657991083,1.4214471270799873
45.44848556843753,1.4216924614386461
45.45186354549094,1.4221846596064494
45.46087148430001,1.4234979821105913
45.461265581622904,1.4235556123260134
45.46194117703358,1.4236544276008984
46.44155452252013,1.567113750792912
46.44504509880865,1.5676253008498113
46.45123805673988,1.5685371940288948
46.46041489440162,1.569894807811041
46.46508776265883,1.570587692316773
46.476347686170165,1.5722630478887125
46.49526435766922,1.5750806530021526
46.498923832810405,1.575626561111898
46.50500419150653,1.5765368388743466
46.5055671876821,1.5766211653109632
46.510634153262195,1.5773817577325457
46.5157011188423,1.5781481217956976
46.54103594674282,1.5819998914356561
46.55229587025415,1.5837121982503004
46.55297146566483,1.5838155827040161
46.55775693315715,1.5845479834878269
46.5791507878287,1.5878413360084762
46.583654757233234,1.5885356613715835
46.58782092893243,1.5891785473473945
46.59024181248736,1.5895524379665553
47.14529974197885,1.675477785249997
47.152224594938325,1.676555738635543
47.18065590180446,1.6809838391144667
47.181387796832695,1.6810988849461022
47.18206339224338,1.6812051724517687
47.18600436547234,1.6818259308634693
47.20176825838822,1.6843095670551502
47.202894250739355,1.6844875227464224
47.21606836124762,1.686571569046412
47.22817277902231,1.6884885292232445
47.22907357290322,1.6886313197938245
47.23245154995662,1.6891681891461712
47.23892600597564,1.6901977522229308
47.24905993713585,1.6918296407264541
47.26122065452809,1.693793271212483
47.26167105146855,1.6938664667604284
47.278617236353114,1.6966296744026717
47.27940543099891,1.6967582169988733
47.344600388129564,1.7074055879000258
47.34561378124558,1.7075715846520247
47.34927325638677,1.7081718891850457
47.35343942808596,1.7088588039923907
47.35721150246226,1.7094854522654825
47.37246869882013,1.7120331793182189
47.59164310996835,1.748635841539204
47.59614707937289,1.7493914042467928
47.62480358470925,1.7542176983440654
47.629589052201574,1.7550353248963833
47.645465544352554,1.7577495236009637
47.64574704244034,1.7577976566465776
47.646873034791476,1.7579914154461245
47.649406517581525,1.758427959433141
